question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.7815524606971975,0.035073675936466896,0.5
Q1a,V1,50,0.8612307758031443,0.031140148403449888,0.5
Q1a,V1,100,0.9235633116883116,0.017127985714380182,0.5
Q1a,V1,200,0.9408441558441558,0.012682940977225367,0.5
Q1a,V1,400,0.9619134483937115,0.00805908457194001,0.5
Q1a,V1,403,0.9561303827751197,0.007060095096412073,0.5
Q1a,LM,25,0.7689678742310322,0.04118442860363644,0.5
Q1a,LM,50,0.8532928913192072,0.03444051104705303,0.5
Q1a,LM,100,0.8942686261107313,0.02168304588641278,0.5
Q1a,LM,200,0.9362307758031442,0.014459220560427217,0.5
Q1a,LM,400,0.948115174299385,0.011675489116962891,0.5
Q1a,LM,403,0.953389012303486,0.005613420631750409,0.5
Q1a,AL,25,0.7565311004784688,0.03761932332303486,0.5
Q1a,AL,50,0.8280997949419003,0.0322079360784263,0.5
Q1a,AL,100,0.8513354408749144,0.023340775224751597,0.5
Q1a,AL,200,0.882505126452495,0.020500373866475952,0.5
Q1a,AL,400,0.9191173957621326,0.0027748093242865686,0.5
Q1a,AL,403,0.9189892344497608,0.0,0.5
Q1a,RL,25,0.7841003075871498,0.04779925025709536,0.5
Q1a,RL,50,0.8310496411483254,0.02546775827707631,0.5
Q1a,RL,100,0.8661252563226247,0.021606331898589282,0.5
Q1a,RL,200,0.9186491797676009,0.013326491733302883,0.5
Q1a,RL,400,0.9329626623376625,0.009052266033856855,0.5
Q1a,RL,403,0.9323688482570059,0.009763959010643376,0.5
Q1b,V1,25,0.86,0.03699662146737184,0.5
Q1b,V1,50,0.9424999999999999,0.02633913438213184,0.5
Q1b,V1,100,0.9700000000000001,0.025124689052802237,0.5
Q1b,V1,200,0.99375,0.006249999999999978,0.5
Q1b,V1,400,0.9962500000000001,0.00572821961869478,0.5
Q1b,V1,403,0.99875,0.003749999999999987,0.5
Q1b,LM,25,0.915,0.044651427748729385,0.5
Q1b,LM,50,0.9662499999999999,0.013750000000000021,0.5
Q1b,LM,100,0.98375,0.015860721925561913,0.5
Q1b,LM,200,0.9974999999999999,0.004999999999999982,0.5
Q1b,LM,400,1.0,0.0,0.5
Q1b,LM,403,0.99875,0.0037499999999999873,0.5
Q1b,AL,25,0.875,0.05728219618694799,0.5
Q1b,AL,50,0.9125,0.03061862178478972,0.5
Q1b,AL,100,0.9662499999999999,0.022395591083961153,0.5
Q1b,AL,200,0.98125,0.006250000000000033,0.5
Q1b,AL,400,0.975,0.0,0.5
Q1b,AL,403,0.975,0.0,0.5
Q1b,RL,25,0.8800000000000001,0.021065374432940882,0.5
Q1b,RL,50,0.93125,0.028641098093473986,0.5
Q1b,RL,100,0.9612499999999999,0.02527968552019587,0.5
Q1b,RL,200,0.985,0.013462912017836264,0.5
Q1b,RL,400,0.9949999999999999,0.006123724356957924,0.5
Q1b,RL,403,0.9887499999999999,0.0103832798286476,0.5
Q1c,V1,25,0.45957948717948716,0.02810505135914299,0.3333333333333333
Q1c,V1,50,0.5070974358974358,0.026385531867165676,0.3333333333333333
Q1c,V1,100,0.5217846153846153,0.030404615726270803,0.3333333333333333
Q1c,V1,200,0.5541846153846154,0.028414701124131185,0.3333333333333333
Q1c,V1,400,0.6354358974358975,0.016248578555136995,0.3333333333333333
Q1c,V1,403,0.6365025641025641,0.013487507064365455,0.3333333333333333
Q1c,LM,25,0.49335384615384614,0.038294002290696155,0.3333333333333333
Q1c,LM,50,0.5295692307692308,0.03785571555955547,0.3333333333333333
Q1c,LM,100,0.5531076923076924,0.016252886457848132,0.3333333333333333
Q1c,LM,200,0.6016102564102564,0.018714621411328698,0.3333333333333333
Q1c,LM,400,0.660625641025641,0.016992457622194528,0.3333333333333333
Q1c,LM,403,0.6631692307692308,0.02497301949759154,0.3333333333333333
Q1c,AL,25,0.46344615384615384,0.023338515062843956,0.3333333333333333
Q1c,AL,50,0.49776410256410253,0.02022541217949277,0.3333333333333333
Q1c,AL,100,0.5087384615384616,0.02672505639008555,0.3333333333333333
Q1c,AL,200,0.520974358974359,0.018683185139828227,0.3333333333333333
Q1c,AL,400,0.5403384615384615,0.006034056316811373,0.3333333333333333
Q1c,AL,403,0.5265641025641026,0.0,0.3333333333333333
Q1c,RL,25,0.44932307692307694,0.012543925189971319,0.3333333333333333
Q1c,RL,50,0.47135384615384623,0.027398557864311977,0.3333333333333333
Q1c,RL,100,0.5004307692307692,0.034460158702537574,0.3333333333333333
Q1c,RL,200,0.5463487179487179,0.01680615084171265,0.3333333333333333
Q1c,RL,400,0.5948307692307693,0.033496788977376166,0.3333333333333333
Q1c,RL,403,0.5871999999999999,0.02622814183397511,0.3333333333333333
