question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.8015836466165412,0.049182376775469355,0.5
Q1a,V1,50,0.8476935235816816,0.03221393723178212,0.5
Q1a,V1,100,0.9182138585099111,0.019889314959078433,0.5
Q1a,V1,200,0.9496894224196856,0.012852577485102578,0.5
Q1a,V1,287,0.9704066985645934,0.012198770281143965,0.5
Q1a,LM,25,0.8112961380724538,0.03248692202624455,0.5
Q1a,LM,50,0.8768151913875599,0.03740625208013824,0.5
Q1a,LM,100,0.934715909090909,0.016910039025861766,0.5
Q1a,LM,200,0.9562888755980861,0.011776483417103023,0.5
Q1a,LM,287,0.9744612952836638,0.006904986770471175,0.5
Q1a,AL,25,0.8071659261790842,0.03141530844272576,0.5
Q1a,AL,50,0.8714153280929597,0.019566978758974615,0.5
Q1a,AL,100,0.9007044600136705,0.023922904361903866,0.5
Q1a,AL,200,0.941244873547505,0.012533092595983102,0.5
Q1a,AL,287,0.9466208133971292,0.0,0.5
Q1a,RL,25,0.789225051264525,0.03200036872536639,0.5
Q1a,RL,50,0.8663401401230348,0.03451149346015297,0.5
Q1a,RL,100,0.916525974025974,0.01889346285215811,0.5
Q1a,RL,200,0.9387312030075188,0.010928809708942902,0.5
Q1a,RL,287,0.9518416780587833,0.010941164998470804,0.5
Q1b,V1,25,0.8425,0.037165171868296265,0.5
Q1b,V1,50,0.9225,0.03102418411497713,0.5
Q1b,V1,100,0.9712500000000001,0.020953818267800264,0.5
Q1b,V1,200,0.98375,0.017721808598447287,0.5
Q1b,V1,287,0.98125,0.0100778221853732,0.5
Q1b,LM,25,0.8699999999999999,0.045483513496650634,0.5
Q1b,LM,50,0.93,0.026339134382131858,0.5
Q1b,LM,100,0.9687500000000002,0.012808688457449518,0.5
Q1b,LM,200,0.97625,0.01179247641507077,0.5
Q1b,LM,287,0.9775,0.005000000000000026,0.5
Q1b,AL,25,0.86875,0.05816195062065921,0.5
Q1b,AL,50,0.91875,0.03174606274800073,0.5
Q1b,AL,100,0.9475,0.019202864369671523,0.5
Q1b,AL,200,0.9724999999999999,0.012247448713915908,0.5
Q1b,AL,287,0.975,0.0,0.5
Q1b,RL,25,0.86875,0.036336104634371584,0.5
Q1b,RL,50,0.8862500000000001,0.035553656633319726,0.5
Q1b,RL,100,0.91625,0.03402664397204049,0.5
Q1b,RL,200,0.93625,0.02928843628464997,0.5
Q1b,RL,287,0.9524999999999999,0.016583123951777006,0.5
Q1c,V1,25,0.4797538461538461,0.025676496491107533,0.3333333333333333
Q1c,V1,50,0.5292102564102563,0.020524704249991945,0.3333333333333333
Q1c,V1,100,0.5368820512820512,0.024889634627693242,0.3333333333333333
Q1c,V1,200,0.5944102564102564,0.024794444882703465,0.3333333333333333
Q1c,V1,287,0.6149435897435898,0.03595631947137635,0.3333333333333333
Q1c,LM,25,0.4891692307692308,0.05374535522643345,0.3333333333333333
Q1c,LM,50,0.5376820512820513,0.03239604362172276,0.3333333333333333
Q1c,LM,100,0.5718461538461539,0.021746310908584202,0.3333333333333333
Q1c,LM,200,0.6319487179487179,0.030020505812373803,0.3333333333333333
Q1c,LM,287,0.6534461538461539,0.012833425292326586,0.3333333333333333
Q1c,AL,25,0.469548717948718,0.027605922241446465,0.3333333333333333
Q1c,AL,50,0.5168307692307692,0.02876247281109662,0.3333333333333333
Q1c,AL,100,0.5560410256410256,0.016896775209837556,0.3333333333333333
Q1c,AL,200,0.6000820512820513,0.014492986356076626,0.3333333333333333
Q1c,AL,287,0.6535384615384616,0.0,0.3333333333333333
Q1c,RL,25,0.4578461538461539,0.030587807018460093,0.3333333333333333
Q1c,RL,50,0.5030153846153845,0.03931907473982306,0.3333333333333333
Q1c,RL,100,0.5058358974358974,0.012961315020012217,0.3333333333333333
Q1c,RL,200,0.5508820512820514,0.03192385582408846,0.3333333333333333
Q1c,RL,287,0.5848,0.022537224084345574,0.3333333333333333
