question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.846264097744361,0.03221635504905853,0.5
Q1a,V1,50,0.8917575187969925,0.039125779735115655,0.5
Q1a,V1,100,0.9523171565276829,0.016398563108785253,0.5
Q1a,V1,200,0.9702080485304169,0.012398979771519852,0.5
Q1a,V1,317,0.98484492481203,0.006730297153669043,0.5
Q1a,LM,25,0.8109782980177718,0.03963271409184744,0.5
Q1a,LM,50,0.8897723000683527,0.038135632887047514,0.5
Q1a,LM,100,0.9313333048530417,0.013213238661616446,0.5
Q1a,LM,200,0.9588051093643198,0.009647684647914377,0.5
Q1a,LM,317,0.9640947539302802,0.013769323074743224,0.5
Q1a,AL,25,0.8244809466848941,0.0338268819532602,0.5
Q1a,AL,50,0.9006822453861927,0.02340814982199324,0.5
Q1a,AL,100,0.93646488380041,0.01844868190704609,0.5
Q1a,AL,200,0.9541075700615173,0.010135167730977987,0.5
Q1a,AL,317,0.9681946343130553,0.0,0.5
Q1a,RL,25,0.8191011619958989,0.04904276523347682,0.5
Q1a,RL,50,0.8917523923444977,0.019119684409568717,0.5
Q1a,RL,100,0.9520052973342447,0.016596480798580327,0.5
Q1a,RL,200,0.9582937457279561,0.008081159515793721,0.5
Q1a,RL,317,0.9770903110047847,0.011166952555097486,0.5
Q1b,V1,25,0.8787499999999999,0.048104703512234656,0.5
Q1b,V1,50,0.9412499999999999,0.024399026619928932,0.5
Q1b,V1,100,0.975,0.014790199457749053,0.5
Q1b,V1,200,0.9862500000000001,0.011792476415070755,0.5
Q1b,V1,317,0.9837500000000002,0.008003905296791075,0.5
Q1b,LM,25,0.9325000000000001,0.03409545424246464,0.5
Q1b,LM,50,0.9524999999999999,0.026100766272276393,0.5
Q1b,LM,100,0.9825000000000002,0.012747548783981965,0.5
Q1b,LM,200,0.9850000000000001,0.005000000000000026,0.5
Q1b,LM,317,0.97875,0.00572821961869483,0.5
Q1b,AL,25,0.91875,0.040792922180201814,0.5
Q1b,AL,50,0.95875,0.01681703005884214,0.5
Q1b,AL,100,0.9712500000000001,0.00572821961869478,0.5
Q1b,AL,200,0.9724999999999999,0.004999999999999982,0.5
Q1b,AL,317,0.975,0.0,0.5
Q1b,RL,25,0.9062499999999998,0.06104557723537391,0.5
Q1b,RL,50,0.9412499999999999,0.021686689466121838,0.5
Q1b,RL,100,0.97625,0.01807104036850122,0.5
Q1b,RL,200,0.9800000000000001,0.012747548783981965,0.5
Q1b,RL,317,0.9799999999999999,0.01000000000000001,0.5
Q1c,V1,25,0.46962051282051276,0.02296972480734544,0.3333333333333333
Q1c,V1,50,0.5356000000000001,0.022522686933245002,0.3333333333333333
Q1c,V1,100,0.5410358974358974,0.027087816379079345,0.3333333333333333
Q1c,V1,200,0.599251282051282,0.031013832887515743,0.3333333333333333
Q1c,V1,317,0.6475897435897436,0.03403552307563698,0.3333333333333333
Q1c,LM,25,0.5208512820512821,0.028075152268241456,0.3333333333333333
Q1c,LM,50,0.5500102564102564,0.036472729358395385,0.3333333333333333
Q1c,LM,100,0.5759692307692308,0.033375186348151405,0.3333333333333333
Q1c,LM,200,0.6351384615384614,0.025383494406743413,0.3333333333333333
Q1c,LM,317,0.6779487179487179,0.028903575895376274,0.3333333333333333
Q1c,AL,25,0.45712820512820507,0.0477168285460772,0.3333333333333333
Q1c,AL,50,0.5012410256410256,0.044940974072207686,0.3333333333333333
Q1c,AL,100,0.5145846153846153,0.024956347951775166,0.3333333333333333
Q1c,AL,200,0.548625641025641,0.01840112336850337,0.3333333333333333
Q1c,AL,317,0.5754871794871795,0.0,0.3333333333333333
Q1c,RL,25,0.4543794871794872,0.03882787045406136,0.3333333333333333
Q1c,RL,50,0.4801641025641025,0.0255865760333382,0.3333333333333333
Q1c,RL,100,0.5259487179487179,0.025759194371613357,0.3333333333333333
Q1c,RL,200,0.5524923076923077,0.022560689718591653,0.3333333333333333
Q1c,RL,317,0.5909435897435897,0.023071637001414753,0.3333333333333333
