question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.8107834928229665,0.02600840692938201,0.5
Q1a,V1,50,0.8291695146958304,0.035236437519435886,0.5
Q1a,V1,100,0.8976465311004784,0.021132873567008808,0.5
Q1a,V1,200,0.944486073137389,0.017090695521771924,0.5
Q1a,V1,400,0.9633326213260422,0.010535416553213356,0.5
Q1a,V1,414,0.9599598427887901,0.00832762718904129,0.5
Q1a,LM,25,0.7921855775803144,0.04548835597519195,0.5
Q1a,LM,50,0.8407497436773752,0.02157403426750347,0.5
Q1a,LM,100,0.8919403622693096,0.026251696456724392,0.5
Q1a,LM,200,0.9496582365003416,0.019810412996051466,0.5
Q1a,LM,400,0.9566396103896103,0.01574949017663709,0.5
Q1a,LM,414,0.9607031784005468,0.008768479049757841,0.5
Q1a,AL,25,0.7687786226930964,0.02780119756997695,0.5
Q1a,AL,50,0.8125183697881067,0.029875398038537032,0.5
Q1a,AL,100,0.8388563738892685,0.03322989049512829,0.5
Q1a,AL,200,0.8836132946001367,0.013355937605042069,0.5
Q1a,AL,400,0.9065439166097061,0.005155217628763366,0.5
Q1a,AL,414,0.9075444292549555,0.0,0.5
Q1a,RL,25,0.7998103212576897,0.03785966120429612,0.5
Q1a,RL,50,0.8542690533151059,0.023579613704979772,0.5
Q1a,RL,100,0.9142365857826382,0.015254969134784179,0.5
Q1a,RL,200,0.9202563226247437,0.018088070652273806,0.5
Q1a,RL,400,0.9430066643882433,0.009563544872897853,0.5
Q1a,RL,414,0.9424923103212578,0.01020958809321212,0.5
Q1b,V1,25,0.8525,0.02423839928708163,0.5
Q1b,V1,50,0.9262500000000001,0.04452878282639221,0.5
Q1b,V1,100,0.9762500000000001,0.01807104036850122,0.5
Q1b,V1,200,0.9875,0.009682458365518551,0.5
Q1b,V1,400,0.9950000000000001,0.008291561975888498,0.5
Q1b,V1,414,0.99375,0.008385254915624207,0.5
Q1b,LM,25,0.8649999999999999,0.049307707308290046,0.5
Q1b,LM,50,0.9550000000000001,0.02449489742783177,0.5
Q1b,LM,100,0.98125,0.0100778221853732,0.5
Q1b,LM,200,0.9862500000000001,0.006731456008918143,0.5
Q1b,LM,400,0.9875000000000002,0.0055901699437494795,0.5
Q1b,LM,414,0.9850000000000001,0.005000000000000026,0.5
Q1b,AL,25,0.8612500000000001,0.07212185868375827,0.5
Q1b,AL,50,0.91375,0.051976557215729476,0.5
Q1b,AL,100,0.95375,0.031149839485942767,0.5
Q1b,AL,200,0.9774999999999998,0.014577379737113268,0.5
Q1b,AL,400,0.9962500000000001,0.00572821961869478,0.5
Q1b,AL,414,1.0,0.0,0.5
Q1b,RL,25,0.8649999999999999,0.05208166663999917,0.5
Q1b,RL,50,0.91625,0.029606798205817533,0.5
Q1b,RL,100,0.96,0.027838821814150108,0.5
Q1b,RL,200,0.9687500000000002,0.012808688457449497,0.5
Q1b,RL,400,0.97875,0.00572821961869483,0.5
Q1b,RL,414,0.9774999999999998,0.007500000000000018,0.5
Q1c,V1,25,0.46513846153846156,0.02445105188327396,0.3333333333333333
Q1c,V1,50,0.5120717948717949,0.024583100624044847,0.3333333333333333
Q1c,V1,100,0.532420512820513,0.04223092211141045,0.3333333333333333
Q1c,V1,200,0.5943384615384616,0.020130582253882843,0.3333333333333333
Q1c,V1,400,0.6659692307692308,0.023646389068446176,0.3333333333333333
Q1c,V1,414,0.6626564102564103,0.025483349038892093,0.3333333333333333
Q1c,LM,25,0.5046461538461537,0.03120279324639678,0.3333333333333333
Q1c,LM,50,0.5536717948717949,0.03374287428124682,0.3333333333333333
Q1c,LM,100,0.5421435897435899,0.025884848934062787,0.3333333333333333
Q1c,LM,200,0.6263076923076922,0.016668938701151548,0.3333333333333333
Q1c,LM,400,0.6900307692307692,0.0196160811004219,0.3333333333333333
Q1c,LM,414,0.7066256410256411,0.013311556180332319,0.3333333333333333
Q1c,AL,25,0.5057641025641026,0.02131077702994395,0.3333333333333333
Q1c,AL,50,0.5229641025641025,0.02691737961696474,0.3333333333333333
Q1c,AL,100,0.5453846153846154,0.023085548245689903,0.3333333333333333
Q1c,AL,200,0.6269025641025641,0.0222178112650549,0.3333333333333333
Q1c,AL,400,0.6761128205128206,0.008878456073469146,0.3333333333333333
Q1c,AL,414,0.676923076923077,0.0,0.3333333333333333
Q1c,RL,25,0.47713846153846157,0.01810147160210286,0.3333333333333333
Q1c,RL,50,0.5219589743589743,0.031773804434749774,0.3333333333333333
Q1c,RL,100,0.5511999999999999,0.023071397629102566,0.3333333333333333
Q1c,RL,200,0.6101641025641025,0.03254035718145059,0.3333333333333333
Q1c,RL,400,0.6618974358974359,0.019617231352651626,0.3333333333333333
Q1c,RL,414,0.6768615384615384,0.020287957258690183,0.3333333333333333
