question,area_a,area_b,mean_diff,std_diff,p_raw,p_bonferroni,significant
Q1a,V1,LM,0.030839285714285677,0.021985897834891955,3.0890845437170356e-12,1.8534507262302213e-11,True
Q1a,V1,AL,0.020081766917293256,0.015021569428835145,2.0935516487655953e-08,1.2561309892593572e-07,True
Q1a,V1,RL,0.004483082706766907,0.020362880565534078,0.16001685587048975,0.9601011352229385,False
Q1a,LM,AL,-0.010105604921394356,0.01688273447552453,0.0002785183598212595,0.0016711101589275568,True
Q1a,LM,RL,-0.025704289131920702,0.021056908961837068,2.630606843467831e-11,1.5783641060806985e-10,True
Q1a,AL,RL,-0.017788362952836683,0.009553132503865728,1.021242154090255e-09,6.12745292454153e-09,True
Q1b,V1,LM,0.0017499999999999916,0.023050216918719023,0.6031129668196973,1.0,False
Q1b,V1,AL,0.044750000000000005,0.0176935722792205,8.954007723713502e-10,5.372404634228101e-09,True
Q1b,V1,RL,0.023499999999999997,0.028133609793270398,2.948289316199014e-06,1.7689735897194086e-05,True
Q1b,LM,AL,0.03725,0.015307269514841647,8.295123164239216e-10,4.977073898543529e-09,True
Q1b,LM,RL,0.015999999999999997,0.02512966374625813,0.0002158039893894575,0.001294823936336745,True
Q1b,AL,RL,-0.02575,0.01775000000000001,2.242966198581105e-08,1.3457797191486631e-07,True
Q1c,V1,LM,-0.005138461538461534,0.04116303276329612,0.43710363268607655,1.0,False
Q1c,V1,AL,0.06085333333333333,0.03372273653830338,7.638334409421077e-14,4.583000645652646e-13,True
Q1c,V1,RL,0.021883076923076925,0.0484792631159782,0.002614123910062105,0.01568474346037263,True
Q1c,LM,AL,0.06941948717948718,0.02954266608252618,7.555220876380673e-10,4.5331325258284044e-09,True
Q1c,LM,RL,0.030449230769230763,0.040940936350998554,6.358623311442102e-06,3.815173986865261e-05,True
Q1c,AL,RL,-0.04244102564102564,0.02688925641317828,2.6343371928305714e-12,1.580602315698343e-11,True
