question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.7935761278195489,0.03749889386843623,0.5
Q1a,V1,50,0.8610876623376624,0.035620917789917855,0.5
Q1a,V1,100,0.9019967532467532,0.028161949036549783,0.5
Q1a,V1,200,0.9537457279562542,0.011238014892164885,0.5
Q1a,V1,215,0.9536145762132605,0.013995228018894666,0.5
Q1a,LM,25,0.7764409603554341,0.048525190939582845,0.5
Q1a,LM,50,0.8199448906356801,0.035429520409783505,0.5
Q1a,LM,100,0.8954306220095691,0.02172069523165197,0.5
Q1a,LM,200,0.9285838174982912,0.022203932507704017,0.5
Q1a,LM,215,0.9445552802460696,0.014854521262629785,0.5
Q1a,AL,25,0.7739242993848258,0.05339451513440634,0.5
Q1a,AL,50,0.852916951469583,0.028412423601537784,0.5
Q1a,AL,100,0.8973389439507861,0.01303658040492019,0.5
Q1a,AL,200,0.9309069548872181,0.008451296381591696,0.5
Q1a,AL,215,0.9429853041695146,0.0,0.5
Q1a,RL,25,0.8119096035543404,0.06432911671454379,0.5
Q1a,RL,50,0.8848863636363637,0.03138441054176342,0.5
Q1a,RL,100,0.9297782809295967,0.020147808189014387,0.5
Q1a,RL,200,0.9505190533151058,0.012200698645445372,0.5
Q1a,RL,215,0.9555088004101162,0.015261912395138232,0.5
Q1b,V1,25,0.83625,0.054328284530251826,0.5
Q1b,V1,50,0.89125,0.041851672606958004,0.5
Q1b,V1,100,0.96,0.021505813167606577,0.5
Q1b,V1,200,0.9875,0.014790199457749053,0.5
Q1b,V1,215,0.9887500000000001,0.016250000000000014,0.5
Q1b,LM,25,0.8362499999999999,0.05167506652148597,0.5
Q1b,LM,50,0.8875,0.04107919181288745,0.5
Q1b,LM,100,0.9324999999999999,0.02179449471770337,0.5
Q1b,LM,200,0.9762500000000001,0.0141972708645007,0.5
Q1b,LM,215,0.975,0.023717082451262857,0.5
Q1b,AL,25,0.81375,0.0445287828263922,0.5
Q1b,AL,50,0.8737499999999999,0.0420007440410286,0.5
Q1b,AL,100,0.8912500000000001,0.04678741818053226,0.5
Q1b,AL,200,0.9387500000000001,0.011792476415070736,0.5
Q1b,AL,215,0.9375,0.0,0.5
Q1b,RL,25,0.7837500000000001,0.034482785560334316,0.5
Q1b,RL,50,0.85,0.06020797289396151,0.5
Q1b,RL,100,0.91375,0.02981715110469142,0.5
Q1b,RL,200,0.95375,0.020953818267800257,0.5
Q1b,RL,215,0.9500000000000002,0.018540496217739146,0.5
Q1c,V1,25,0.4432205128205129,0.03961389458653305,0.3333333333333333
Q1c,V1,50,0.4756512820512821,0.03706418052480072,0.3333333333333333
Q1c,V1,100,0.5134871794871796,0.01532955960765439,0.3333333333333333
Q1c,V1,200,0.5352717948717948,0.028910142588894145,0.3333333333333333
Q1c,V1,215,0.5305333333333333,0.029139364059705845,0.3333333333333333
Q1c,LM,25,0.44964102564102565,0.04525834382446039,0.3333333333333333
Q1c,LM,50,0.4794358974358975,0.03057667096600899,0.3333333333333333
Q1c,LM,100,0.49955897435897434,0.016524923101113,0.3333333333333333
Q1c,LM,200,0.5462358974358975,0.019983151351465275,0.3333333333333333
Q1c,LM,215,0.5576512820512821,0.018029908675243084,0.3333333333333333
Q1c,AL,25,0.41635897435897434,0.042538076689500354,0.3333333333333333
Q1c,AL,50,0.4510461538461539,0.0334982916341462,0.3333333333333333
Q1c,AL,100,0.470574358974359,0.02190104816179218,0.3333333333333333
Q1c,AL,200,0.48825641025641026,0.01255807285977222,0.3333333333333333
Q1c,AL,215,0.4837948717948718,0.0,0.3333333333333333
Q1c,RL,25,0.44008205128205125,0.025614254742669235,0.3333333333333333
Q1c,RL,50,0.46865641025641025,0.026064006583500297,0.3333333333333333
Q1c,RL,100,0.4959487179487179,0.02585076271483795,0.3333333333333333
Q1c,RL,200,0.5035076923076923,0.0224591404878502,0.3333333333333333
Q1c,RL,215,0.5326564102564102,0.02036305326316646,0.3333333333333333
