question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.8416067156527683,0.03942329635448209,0.5
Q1a,V1,50,0.914281015037594,0.03939609947305802,0.5
Q1a,V1,100,0.9494911995898837,0.024230127195556977,0.5
Q1a,V1,200,0.985912935748462,0.004214169348769275,0.5
Q1a,V1,324,0.9915887730690361,0.004688060865641256,0.5
Q1a,LM,25,0.827477785372522,0.041987790550263596,0.5
Q1a,LM,50,0.9086829289131921,0.01733761585817671,0.5
Q1a,LM,100,0.9544924812030076,0.014238492781134364,0.5
Q1a,LM,200,0.9728857655502392,0.007742581759771661,0.5
Q1a,LM,324,0.9877652939166095,0.004486475222791884,0.5
Q1a,AL,25,0.8277016404647984,0.032281678152737504,0.5
Q1a,AL,50,0.8884031100478469,0.03618739642282409,0.5
Q1a,AL,100,0.9300333219412167,0.017310292559484512,0.5
Q1a,AL,200,0.9485564764183184,0.008411580030565923,0.5
Q1a,AL,324,0.9419471975393028,0.0,0.5
Q1a,RL,25,0.824729152426521,0.03562147178907396,0.5
Q1a,RL,50,0.8608941387559808,0.043646078110742864,0.5
Q1a,RL,100,0.9144779562542722,0.02134939139460893,0.5
Q1a,RL,200,0.9524072966507177,0.01778191695872847,0.5
Q1a,RL,324,0.9697278708133972,0.013188708976362476,0.5
Q1b,V1,25,0.86875,0.056527095272975066,0.5
Q1b,V1,50,0.9524999999999999,0.01837117307087382,0.5
Q1b,V1,100,0.9800000000000001,0.012747548783981965,0.5
Q1b,V1,200,0.99,0.018371173070873836,0.5
Q1b,V1,324,0.9962500000000001,0.00572821961869478,0.5
Q1b,LM,25,0.9012499999999999,0.054039915803043216,0.5
Q1b,LM,50,0.9512499999999999,0.03466356155965511,0.5
Q1b,LM,100,0.9675,0.012747548783981983,0.5
Q1b,LM,200,0.9887499999999999,0.011792476415070766,0.5
Q1b,LM,324,0.9850000000000001,0.010897247358851688,0.5
Q1b,AL,25,0.93625,0.014197270864500672,0.5
Q1b,AL,50,0.9512500000000002,0.03375000000000003,0.5
Q1b,AL,100,0.97,0.012747548783981983,0.5
Q1b,AL,200,0.9662499999999999,0.005728219618694779,0.5
Q1b,AL,324,0.9625,0.0,0.5
Q1b,RL,25,0.8912500000000001,0.04259181259350207,0.5
Q1b,RL,50,0.9012500000000001,0.03375000000000001,0.5
Q1b,RL,100,0.9575000000000001,0.023848480035423652,0.5
Q1b,RL,200,0.96,0.014577379737113262,0.5
Q1b,RL,324,0.9650000000000001,0.009354143466934856,0.5
Q1c,V1,25,0.5087794871794872,0.02448023582582693,0.3333333333333333
Q1c,V1,50,0.5369948717948718,0.036552500766630795,0.3333333333333333
Q1c,V1,100,0.5709025641025641,0.017524723964527148,0.3333333333333333
Q1c,V1,200,0.609620512820513,0.024734021798315128,0.3333333333333333
Q1c,V1,324,0.6536102564102564,0.02792378280758783,0.3333333333333333
Q1c,LM,25,0.5018461538461538,0.02773963666798933,0.3333333333333333
Q1c,LM,50,0.5415076923076922,0.02667163858975406,0.3333333333333333
Q1c,LM,100,0.5897846153846154,0.030140000309753254,0.3333333333333333
Q1c,LM,200,0.6534461538461539,0.030327268613654604,0.3333333333333333
Q1c,LM,324,0.6724923076923078,0.01950092902252651,0.3333333333333333
Q1c,AL,25,0.49574358974358973,0.023334460384163976,0.3333333333333333
Q1c,AL,50,0.5291179487179488,0.03354669231708975,0.3333333333333333
Q1c,AL,100,0.5345846153846154,0.026571182107805787,0.3333333333333333
Q1c,AL,200,0.5861948717948717,0.02077505204902528,0.3333333333333333
Q1c,AL,324,0.622974358974359,0.0,0.3333333333333333
Q1c,RL,25,0.4673538461538461,0.023277941577866453,0.3333333333333333
Q1c,RL,50,0.5295692307692308,0.022137840847068848,0.3333333333333333
Q1c,RL,100,0.5396102564102564,0.027875889114992346,0.3333333333333333
Q1c,RL,200,0.5946153846153847,0.016833594037858564,0.3333333333333333
Q1c,RL,324,0.6196307692307692,0.019907224660619147,0.3333333333333333
