question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.8109466848940533,0.03165247945143223,0.5
Q1a,V1,50,0.8458915755297335,0.023716261150712972,0.5
Q1a,V1,100,0.9059223342447027,0.018667762741175493,0.5
Q1a,V1,200,0.945985987696514,0.017217439698082627,0.5
Q1a,V1,324,0.9634701811346549,0.016201154472431537,0.5
Q1a,LM,25,0.7954438653451811,0.03989734310009613,0.5
Q1a,LM,50,0.8534898325358853,0.021901817902726852,0.5
Q1a,LM,100,0.8868297163362954,0.01845863082179778,0.5
Q1a,LM,200,0.9267609364319892,0.01957858509668451,0.5
Q1a,LM,324,0.9474419002050581,0.01418591390855652,0.5
Q1a,AL,25,0.7671633629528366,0.04069446299682516,0.5
Q1a,AL,50,0.7991208133971293,0.024731689352809758,0.5
Q1a,AL,100,0.8505181989063569,0.02894602663344082,0.5
Q1a,AL,200,0.8813768796992483,0.015230425526086925,0.5
Q1a,AL,324,0.8995428913192072,0.0,0.5
Q1a,RL,25,0.7725017088174984,0.028264406209204337,0.5
Q1a,RL,50,0.7991558441558442,0.041565766853060356,0.5
Q1a,RL,100,0.8616451640464797,0.021556925807501556,0.5
Q1a,RL,200,0.9054250683527,0.021496336497967748,0.5
Q1a,RL,324,0.9190686944634313,0.016829657013395206,0.5
Q1b,V1,25,0.85375,0.05810819649584728,0.5
Q1b,V1,50,0.9437499999999999,0.03125000000000001,0.5
Q1b,V1,100,0.9800000000000001,0.011456439237389605,0.5
Q1b,V1,200,0.9887500000000001,0.011792476415070766,0.5
Q1b,V1,324,0.9825000000000002,0.010000000000000012,0.5
Q1b,LM,25,0.9137500000000001,0.015258194519667137,0.5
Q1b,LM,50,0.96,0.02423839928708164,0.5
Q1b,LM,100,0.9712500000000001,0.013750000000000026,0.5
Q1b,LM,200,0.9824999999999999,0.011456439237389607,0.5
Q1b,LM,324,0.9775,0.007500000000000018,0.5
Q1b,AL,25,0.9137500000000001,0.04086945681067952,0.5
Q1b,AL,50,0.9487499999999999,0.017184658856084407,0.5
Q1b,AL,100,0.9550000000000001,0.014999999999999993,0.5
Q1b,AL,200,0.9675,0.006123724356957924,0.5
Q1b,AL,324,0.9625,0.0,0.5
Q1b,RL,25,0.8875,0.051234753829797995,0.5
Q1b,RL,50,0.9262499999999999,0.025279685520195848,0.5
Q1b,RL,100,0.95,0.013693063937629145,0.5
Q1b,RL,200,0.9512500000000002,0.014197270864500698,0.5
Q1b,RL,324,0.9524999999999999,0.009354143466934868,0.5
Q1c,V1,25,0.5056717948717948,0.034643325475479415,0.3333333333333333
Q1c,V1,50,0.5370256410256411,0.029257028241298912,0.3333333333333333
Q1c,V1,100,0.5481948717948717,0.018284015430146523,0.3333333333333333
Q1c,V1,200,0.6099794871794872,0.024873478134951568,0.3333333333333333
Q1c,V1,324,0.6439692307692307,0.028149354646161886,0.3333333333333333
Q1c,LM,25,0.5102358974358973,0.03872106083603913,0.3333333333333333
Q1c,LM,50,0.5752102564102564,0.02639905363593758,0.3333333333333333
Q1c,LM,100,0.5786153846153844,0.030002349239597974,0.3333333333333333
Q1c,LM,200,0.6297128205128205,0.024249201509183863,0.3333333333333333
Q1c,LM,324,0.6819589743589745,0.03167665201230626,0.3333333333333333
Q1c,AL,25,0.5037230769230768,0.029079375829259606,0.3333333333333333
Q1c,AL,50,0.5152615384615385,0.02143480797133288,0.3333333333333333
Q1c,AL,100,0.5541948717948717,0.022674842474917606,0.3333333333333333
Q1c,AL,200,0.5950871794871795,0.02282540771473433,0.3333333333333333
Q1c,AL,324,0.6192820512820514,0.0,0.3333333333333333
Q1c,RL,25,0.46735384615384623,0.03218402215465435,0.3333333333333333
Q1c,RL,50,0.5250153846153847,0.02199522750219031,0.3333333333333333
Q1c,RL,100,0.5371897435897435,0.029022458827101586,0.3333333333333333
Q1c,RL,200,0.5899692307692307,0.02884783083444453,0.3333333333333333
Q1c,RL,324,0.6090051282051282,0.016840438479411083,0.3333333333333333
