question,area_a,area_b,mean_diff,std_diff,p_raw,p_bonferroni,significant
Q1a,V1,LM,0.004185321257689678,0.010838535541111126,0.024535097017761052,0.14721058210656632,False
Q1a,V1,AL,0.02409014012303488,0.006826691712662799,7.39280365220455e-10,4.43568219132273e-09,True
Q1a,V1,RL,0.013746240601503767,0.011553187027330658,2.4744361365511928e-08,1.4846616819307155e-07,True
Q1a,LM,AL,0.021665242652084773,0.006883488714815673,7.336037440414056e-10,4.401622464248433e-09,True
Q1a,LM,RL,0.011321343130553661,0.009678812879112908,7.35791326704858e-08,4.4147479602291486e-07,True
Q1a,AL,RL,-0.01106408065618594,0.007880478348040213,1.5743994102341363e-08,9.446396461404818e-08,True
Q1b,V1,LM,0.00824999999999997,0.007335700375560588,1.2623521220604663e-07,7.574112732362798e-07,True
Q1b,V1,AL,-0.0005000000000000004,0.0035000000000000035,0.31731050786291415,1.0,False
Q1b,V1,RL,0.0027499999999999903,0.0071980900244439745,0.013154588835878151,0.0789275330152689,False
Q1b,LM,AL,-0.00849999999999997,0.00583095189484528,5.5112072519899596e-09,3.306724351193976e-08,True
Q1b,LM,RL,-0.0052499999999999795,0.008692669325356832,0.00025655038305572936,0.001539302298334376,True
Q1b,AL,RL,0.0034999999999999897,0.00614410286372224,0.00046525815807105003,0.0027915489484263,True
Q1c,V1,LM,-0.02724102564102564,0.03239240663935834,5.448821959371314e-06,3.269293175622788e-05,True
Q1c,V1,AL,0.07058666666666658,0.027293919069015297,7.548390027588035e-10,4.529034016552821e-09,True
Q1c,V1,RL,0.01701538461538462,0.03558939037732063,0.004271221222983447,0.025627327337900685,True
Q1c,LM,AL,0.09231179487179478,0.015748502833154154,7.546683182364461e-10,4.528009909418676e-09,True
Q1c,LM,RL,0.038740512820512836,0.025080948048859422,1.5631940186722204e-13,9.379164112033322e-13,True
Q1c,AL,RL,-0.05116923076923069,0.02321819549912034,7.555220876380673e-10,4.5331325258284044e-09,True
