question,area,n_neurons,acc_mean,acc_std,chance
Q1a,V1,25,0.7853695317840054,0.031241008320274797,0.5
Q1a,V1,50,0.8380963773069036,0.029579151440385837,0.5
Q1a,V1,100,0.8902366712235132,0.01719552078799953,0.5
Q1a,V1,200,0.9442942583732057,0.018591783327924126,0.5
Q1a,V1,215,0.9553302289815448,0.019426765593245746,0.5
Q1a,LM,25,0.7941229494190021,0.057105523459799384,0.5
Q1a,LM,50,0.8301717361585782,0.036603972722828594,0.5
Q1a,LM,100,0.8564277170198222,0.02881793162272232,0.5
Q1a,LM,200,0.9185799726589199,0.02058974306911052,0.5
Q1a,LM,215,0.9164055023923444,0.017354464052838133,0.5
Q1a,AL,25,0.7636197026657554,0.04160833775466663,0.5
Q1a,AL,50,0.8052909261790842,0.03481129784407517,0.5
Q1a,AL,100,0.8592284688995214,0.021022814154510374,0.5
Q1a,AL,200,0.8961021872863977,0.008495504002899725,0.5
Q1a,AL,215,0.9002904989747094,0.0,0.5
Q1a,RL,25,0.8134154989747095,0.044131693603915736,0.5
Q1a,RL,50,0.8571872863978127,0.04120956070114113,0.5
Q1a,RL,100,0.901085953520164,0.03018263629090786,0.5
Q1a,RL,200,0.9397082194121668,0.01678564907744767,0.5
Q1a,RL,215,0.9347910970608341,0.01815367754877359,0.5
Q1b,V1,25,0.8787499999999999,0.07946107537656409,0.5
Q1b,V1,50,0.91625,0.026250000000000002,0.5
Q1b,V1,100,0.9537500000000001,0.020194368026754388,0.5
Q1b,V1,200,0.98375,0.015860721925561913,0.5
Q1b,V1,215,0.9862500000000001,0.011792476415070755,0.5
Q1b,LM,25,0.8237500000000001,0.04658661288396057,0.5
Q1b,LM,50,0.9175000000000001,0.0422788363132194,0.5
Q1b,LM,100,0.9625,0.02091650066335191,0.5
Q1b,LM,200,0.98125,0.008385254915624231,0.5
Q1b,LM,215,0.9712499999999998,0.016817030058842157,0.5
Q1b,AL,25,0.78125,0.07010037446404975,0.5
Q1b,AL,50,0.85875,0.03356430395524388,0.5
Q1b,AL,100,0.9112500000000001,0.034209830458510004,0.5
Q1b,AL,200,0.94625,0.01374999999999999,0.5
Q1b,AL,215,0.95,0.0,0.5
Q1b,RL,25,0.8237500000000001,0.04658661288396056,0.5
Q1b,RL,50,0.89625,0.03493297153120528,0.5
Q1b,RL,100,0.9175000000000001,0.02750000000000001,0.5
Q1b,RL,200,0.9512499999999999,0.02197299478905869,0.5
Q1b,RL,215,0.9524999999999999,0.024874685927665507,0.5
Q1c,V1,25,0.45758974358974347,0.01929744339281798,0.3333333333333333
Q1c,V1,50,0.46820512820512816,0.024818775103399752,0.3333333333333333
Q1c,V1,100,0.46823589743589744,0.023013019212055546,0.3333333333333333
Q1c,V1,200,0.5345230769230769,0.040046789202678755,0.3333333333333333
Q1c,V1,215,0.5283589743589743,0.028177263625205676,0.3333333333333333
Q1c,LM,25,0.4618974358974359,0.03525542376242244,0.3333333333333333
Q1c,LM,50,0.4814564102564103,0.017657523591432207,0.3333333333333333
Q1c,LM,100,0.4817641025641026,0.023819783599558227,0.3333333333333333
Q1c,LM,200,0.5480205128205128,0.019817168258631872,0.3333333333333333
Q1c,LM,215,0.5540307692307693,0.018844059887160713,0.3333333333333333
Q1c,AL,25,0.43396923076923083,0.026522799292575946,0.3333333333333333
Q1c,AL,50,0.44780512820512824,0.02557248068868774,0.3333333333333333
Q1c,AL,100,0.47361025641025645,0.029828245574564764,0.3333333333333333
Q1c,AL,200,0.48151794871794873,0.008309059716525145,0.3333333333333333
Q1c,AL,215,0.5023589743589743,0.0,0.3333333333333333
Q1c,RL,25,0.4477128205128206,0.03065749970184198,0.3333333333333333
Q1c,RL,50,0.46475897435897434,0.03013856930300145,0.3333333333333333
Q1c,RL,100,0.4772512820512821,0.021171615846558363,0.3333333333333333
Q1c,RL,200,0.5287076923076923,0.031402121814263904,0.3333333333333333
Q1c,RL,215,0.537948717948718,0.03076659817797708,0.3333333333333333
